"ObjectName","IndexName","index_id","user_seeks","user_scans","user_lookups","Total Reads","Writes","Index Type","Fill Factor","has_filter","filter_definition","last_user_scan","last_user_lookup","last_user_seek"
"STAMPTRX_New_BK_Bf011121","","0","","","","","","HEAP","0","False","","","",""
"INVTSERV15","PK_INVTSERV15","1","","","","","","CLUSTERED","0","False","","","",""
"INVTSERV1","PK_INVTSERV1_1","1","","","","","","CLUSTERED","0","False","","","",""
"CauHinh_IPStore","PK_CauHinh_IPStore","1","","","","","","CLUSTERED","0","False","","","",""
"STAMPTRX","PK_STAMPTRX","1","","","","","","CLUSTERED","0","False","","","",""
"QuocGia","","0","","","","","","HEAP","0","False","","","",""
"TheKhongNhanQuangCao","PK_TheKhongNhanQuangCao","1","","","","","","CLUSTERED","0","False","","","",""
"LoaiLyDo","","0","","","","","","HEAP","0","False","","","",""
"INVTSERV21","PK_INVTSERV21","1","","","","","","CLUSTERED","0","False","","","",""
"CTPhatSinh_KhuyenMaiPOS11","PK__CTPhatSinh_KhuyenMaiPOS11","1","","","","","","CLUSTERED","0","False","","","",""
"CTPhatSinh_KhuyenMaiPOS11","IX_CTPhatSinh_KhuyenMaiPOS11","2","","","","","","NONCLUSTERED","0","False","","","",""
"CTPhatSinh_KhuyenMai01","PK_CTPhatSinh_KhuyenMai01","1","","","","","","CLUSTERED","0","False","","","",""
"CTPhatSinh_KhuyenMai01","IX_CTPhatSinh_KhuyenMai01","2","","","","","","NONCLUSTERED","0","False","","","",""
"TNDSERV11","PK_TNDSERV11","1","","","","","","CLUSTERED","0","False","","","",""
"CTQuyenNhanVien","","0","","","","","","HEAP","0","False","","","",""
"CTPhatSinh_KhuyenMai02","PK_CTPhatSinh_KhuyenMai02","1","","","","","","CLUSTERED","0","False","","","",""
"CTPhatSinh_KhuyenMai02","IX_CTPhatSinh_KhuyenMai02","2","","","","","","NONCLUSTERED","0","False","","","",""
"TNDSERV12","PK_TNDSERV12","1","","","","","","CLUSTERED","0","False","","","",""
"Coupon","PK_Coupon","1","","","","","","CLUSTERED","0","False","","","",""
"Coupon","IX_Coupon","2","","","","","","NONCLUSTERED","0","False","","","",""
"Coupon","IX_Coupon_MaThe13","3","","","","","","NONCLUSTERED","0","False","","","",""
"CTPhatSinh_KhuyenMaiPOS12","PK__CTPhatSinh_KhuyenMaiPOS12","1","","","","","","CLUSTERED","0","False","","","",""
"CTPhatSinh_KhuyenMaiPOS12","IX_CTPhatSinh_KhuyenMaiPOS12","2","","","","","","NONCLUSTERED","0","False","","","",""
"TNDSERV29","PK_TNDSERV29","1","","","","","","CLUSTERED","0","False","","","",""
"KhuVuc","","0","","","","","","HEAP","0","False","","","",""
"CTGuiCamNang","PK_CTGuiCamNang","1","","","","","","CLUSTERED","0","False","","","",""
"CHITIET_PS","","0","","","","","","HEAP","0","False","","","",""
"TNDSERV30","PK_TNDSERV30","1","","","","","","CLUSTERED","0","False","","","",""
"CapDo","","0","","","","","","HEAP","0","False","","","",""
"CTPhatSinh10","PK__CTPhatSinh10","1","","","","","","CLUSTERED","0","False","","","",""
"CTPhatSinh10","IX_CTPhatSinh_MaThe13","2","","","","","","NONCLUSTERED","0","False","","","",""
"NhanThuong_QuaTang","","0","","","","","","HEAP","0","False","","","",""
"TNDSERV4","PK_TNDSERV4","1","","","","","","CLUSTERED","0","False","","","",""
"History_INVTSERV08","","0","","","","","","HEAP","0","False","","","",""
