"Object Name","object_id","type_desc","Statistics Name","stats_id","no_recompute","auto_created","is_incremental","is_temporary","modification_counter","rows","rows_sampled","last_updated"
"sysmergesubscriptions","1704445196","USER_TABLE","_WA_Sys_00000022_6597C50C","13","False","True","False","False","187","35","35","11/5/2025 11:49:26 PM"
"SGC_DocumentIssue","257488046","USER_TABLE","_WA_Sys_00000004_0F58F4AE","6","False","True","False","False","172","253","253","1/28/2019 4:39:19 PM"
"MSmerge_articlehistory","84963429","USER_TABLE","_WA_Sys_00000002_05107065","3","False","True","False","False","165","4","4","11/11/2025 11:19:30 PM"
"MSmerge_articlehistory","84963429","USER_TABLE","nc1MSmerge_articlehistory","2","False","False","False","False","162","5","5","11/12/2025 10:34:30 PM"
"SGC_DocumentDetail","177487761","USER_TABLE","MSmerge_index_5575058","2","False","False","False","False","158","273","273","1/28/2019 10:17:31 AM"
"SGC_DocumentDetail","177487761","USER_TABLE","_WA_Sys_00000001_0A943F91","3","False","True","False","False","158","273","273","1/28/2019 4:22:59 PM"
"SGC_DocumentIssue","257488046","USER_TABLE","MSmerge_index_37575172","2","False","False","False","False","158","253","253","1/28/2019 10:17:31 AM"
"SGC_DocumentIssue","257488046","USER_TABLE","_WA_Sys_00000003_0F58F4AE","3","False","True","False","False","158","253","253","1/28/2019 4:22:17 PM"
"SGC_DocumentIssue","257488046","USER_TABLE","_WA_Sys_00000002_0F58F4AE","4","False","True","False","False","158","253","253","1/28/2019 4:22:17 PM"
"SGC_DocumentIssue","257488046","USER_TABLE","_WA_Sys_00000001_0F58F4AE","5","False","True","False","False","158","253","253","1/28/2019 4:22:59 PM"
"MSmerge_sessions","1816445595","USER_TABLE","nc3MSmerge_sessions","4","False","False","False","False","128","12","12","12/8/2025 10:49:00 PM"
"sysmergesubscriptions","1704445196","USER_TABLE","_WA_Sys_00000020_6597C50C","10","False","True","False","False","126","35","35","11/13/2025 11:34:11 PM"
"ASthi","1195203358","USER_TABLE","_WA_Sys_00000001_473D5B1E","2","False","True","False","False","123","1","1","12/18/2012 9:16:38 AM"
"MSmerge_genhistory","1300967761","USER_TABLE","nc4MSmerge_genhistory","4","False","False","False","False","89","1329","1329","12/10/2025 11:04:39 PM"
"MSmerge_genhistory","1300967761","USER_TABLE","_WA_Sys_00000004_4D8B3151","5","False","True","False","False","89","1329","1329","12/10/2025 11:04:39 PM"
"MSmerge_sessions","1816445595","USER_TABLE","nc4MSmerge_sessions","5","False","False","False","False","85","12","12","12/10/2025 10:49:38 PM"
